customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,nps,sentiment_score,tenure_bucket,monthly_to_total_ratio,has_dependents,contract_payment,avg_monthly_charges,num_services,segment
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0,0,10,0.9693749420948796,48-72,0.01937111799738267,0,Two year_Bank transfer (automatic),25.25490146559017,2,0
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,1,4,0.446137280939883,24-48,0.039141220100041174,0,Month-to-month_Electronic check,87.60191970761848,5,2
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,0,8,0.9042491546774326,48-72,0.01552746321786639,0,Two year_Bank transfer (automatic),99.62187344340823,6,1
7932-WPTDS,Female,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,6,0.6063035099815169,0-6,0.999999959677421,0,Month-to-month_Electronic check,24.799975200024804,2,3
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,0,9,0.8963344903372004,48-72,0.016289808156083246,0,One year_Bank transfer (automatic),86.09426088370064,5,1
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,0,10,0.98591195414163,12-24,0.06243980201106658,0,Month-to-month_Credit card (automatic),100.3633266424449,5,2
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,1,3,0.24681214077304992,48-72,0.015304718167880413,0,One year_Credit card (automatic),107.86093581467289,7,1
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,0,6,0.6421126748202419,12-24,0.05507500267702288,0,Month-to-month_Electronic check,50.73888607006188,3,3
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,0,9,0.8965569377896868,48-72,0.017161024600390002,1,One year_Electronic check,97.11929654176673,5,1
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,0,7,0.6925145088987997,12-24,0.07528661630153073,1,Two year_Bank transfer (automatic),58.253567267602335,5,2
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,0,7,0.7343671719040082,12-24,0.057060886156582086,0,Month-to-month_Credit card (automatic),78.4249956430558,4,2
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,0,10,1.0,48-72,0.014012227227629572,0,Two year_Bank transfer (automatic),77.80902669709685,4,1
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,0,9,0.8699578365667593,48-72,0.013864124302382964,0,Two year_Credit card (automatic),117.7757126032041,9,1
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,0,10,0.9711517837509781,24-48,0.02703978418470697,0,Two year_Mailed check,19.513157381232702,1,0
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,0,8,0.7689322179757024,48-72,0.01431738196116884,1,Two year_Credit card (automatic),64.34999905367648,6,1
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,1,6,0.7056757151398972,12-24,0.08015267167626382,0,Month-to-month_Electronic check,77.59230172366911,3,2
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,0,7,0.7738572993331748,48-72,0.01553180081503723,0,Two year_Credit card (automatic),91.82153704889943,6,1
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,0,10,1.0,24-48,0.03243566145744595,0,Month-to-month_Electronic check,103.22999655900011,6,1
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,0,8,0.7812294380919679,48-72,0.01927587311264957,0,Two year_Bank transfer (automatic),76.49509653931183,6,1
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,0,10,0.9871535483840942,24-48,0.032429019655456866,0,Month-to-month_Credit card (automatic),84.3032230869928,5,2
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,1,3,0.3181718661538205,6-12,0.10485288933905416,0,Month-to-month_Electronic check,94.7888783567913,4,2
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,0,9,1.0,48-72,0.014041718915865956,1,Two year_Bank transfer (automatic),78.63472113007332,8,1
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,1,3,0.31444385795696317,6-12,0.09084041537193527,0,Month-to-month_Credit card (automatic),79.4249920575008,5,2
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,0,9,0.9254412788233963,24-48,0.02848715915619429,0,One year_Electronic check,18.785134627428793,1,0
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,1,0,0.0,0-6,0.4751243751546992,0,Month-to-month_Electronic check,80.3999598000201,6,2
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,0,8,0.8128789463648355,48-72,0.018173467454692685,0,One year_Mailed check,100.94636180097525,6,1
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,0,8,0.7303069266622195,24-48,0.02909790390391344,1,Month-to-month_Bank transfer (automatic),99.24696668948587,6,1
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,0,9,0.8756502541379196,24-48,0.021467686347196407,1,One year_Bank transfer (automatic),92.09999799782614,5,1
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,0,6,0.6023442960869928,0-6,0.9999999816513765,1,Month-to-month_Electronic check,54.4999455000545,4,2
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,1,3,0.28489491455362964,12-24,0.052454549280491716,0,Month-to-month_Mailed check,58.71749706412514,4,2
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,1,0,0.0,6-12,0.10772549533810773,0,Month-to-month_Electronic check,82.41110195432202,4,2
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,1,3,0.2686476546833861,24-48,0.031845657023484096,0,Month-to-month_Credit card (automatic),94.35155955151377,5,2
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,0,7,0.6894475867420872,12-24,0.05151106028506485,1,Month-to-month_Bank transfer (automatic),50.67894470110817,3,3
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,1,1,0.0872645790764201,48-72,0.013719207938711231,0,Two year_Credit card (automatic),67.99642760005104,6,1
2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35,0,10,1.0,48-72,0.016685020177738832,1,Two year_Credit card (automatic),24.563114351424353,2,0
7109-MFBYV,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,0,9,0.8972760841078171,24-48,0.036856830039446266,0,Month-to-month_Electronic check,47.42884432965983,2,3
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,0,8,0.8639437978626543,24-48,0.02206725648765723,0,Month-to-month_Bank transfer (automatic),108.50666425540747,7,1
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,0,10,0.8975199678030573,48-72,0.016464479407118995,1,Two year_Credit card (automatic),87.28467601153748,5,1
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,1,5,0.5122486595125211,0-6,0.9999999491094173,0,Month-to-month_Mailed check,19.64998035001965,1,3
8660-BUETV,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05,0,7,0.703550480512424,0-6,0.30226274702963357,0,Month-to-month_Mailed check,49.34998355000548,2,3
0580-PIQHM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,0,9,0.8932904825920402,24-48,0.025848799779713067,1,One year_Bank transfer (automatic),95.86707083251048,7,1
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,0,10,0.9647094787384553,48-72,0.01495903125009658,1,Two year_Bank transfer (automatic),102.91790891167301,7,1
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,1,3,0.2925145757660738,0-6,0.999999988186651,0,Month-to-month_Mailed check,84.64991535008467,4,2
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,0,7,0.6183246220950215,48-72,0.013949350656786276,0,One year_Mailed check,96.57675920314423,6,1
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,0,10,1.0,24-48,0.02824582517367014,1,One year_Bank transfer (automatic),71.85945751731197,6,2
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,0,7,0.7194029584210447,48-72,0.01628962879924337,0,Two year_Mailed check,62.76999895383335,5,1
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,1,0,0.0,0-6,0.999999985621855,0,Month-to-month_Electronic check,69.54993045006955,2,2
9970-QBCDA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,0,7,0.7970345521059207,0-6,0.15206483865638873,0,Month-to-month_Credit card (automatic),21.591663068056157,1,3
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,1,6,0.5939777814125754,12-24,0.08941684639476791,0,Month-to-month_Electronic check,26.711536406804893,3,3
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,0,9,0.9022036411646696,6-12,0.08767405864247196,1,Month-to-month_Bank transfer (automatic),52.88181337438061,3,3
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,1,2,0.2667890832275078,6-12,0.14404745051815435,0,Month-to-month_Mailed check,50.57856420306226,3,3
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,0,7,0.8071061734934111,6-12,0.09559416849147971,1,Month-to-month_Electronic check,92.94499070550094,4,2
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679.0,0,8,0.7438330293035412,24-48,0.029528718660487896,0,Two year_Credit card (automatic),19.970587647923896,1,3
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,0,6,0.5711418760563329,48-72,0.01692337687218473,0,Two year_Mailed check,62.044353837994294,5,1
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,0,10,0.9948661415503551,48-72,0.015656035883755654,0,One year_Mailed check,70.01093640607913,6,1
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,1,4,0.3628563655178189,0-6,0.9999999774520862,1,Month-to-month_Bank transfer (automatic),44.34995565004436,2,3
3458-IDMFK,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,499.4,0,8,0.8423056260675253,24-48,0.0415498597485986,0,Two year_Mailed check,19.97599920096003,1,3
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,0,10,0.9573508581974416,24-48,0.03608678854230827,0,One year_Mailed check,59.73845924082849,4,2
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,0,7,0.7633301581773316,6-12,0.09088838227385702,1,One year_Bank transfer (automatic),21.949997805000223,1,3
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,0,8,0.8311823624653737,48-72,0.018562271144975426,0,One year_Mailed check,100.22358301464939,7,1
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,1,3,0.3582021593091992,6-12,0.13599522201860725,0,Month-to-month_Electronic check,83.72141661122619,3,2
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,0,7,0.6575748033410823,24-48,0.030658180677329176,0,Month-to-month_Credit card (automatic),78.08484611864104,4,2
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,0,7,0.6808252792040225,48-72,0.013900003882692979,0,Two year_Credit card (automatic),90.63732266707997,5,1
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,0,7,0.7448992773892036,24-48,0.037225636504590175,0,Month-to-month_Electronic check,68.7327562505946,3,2
4277-UDIEF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,0,9,0.935829659475029,12-24,0.04210307454214046,1,Month-to-month_Bank transfer (automatic),80.16041332664943,7,2
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,0,6,0.5856570619523496,12-24,0.05277718657929646,1,Month-to-month_Electronic check,46.989997650500115,3,3
4912-PIGUY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,0,10,0.9927733767823544,0-6,0.9999999881796692,0,Month-to-month_Electronic check,84.5999154000846,4,2
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,1,6,0.5782826026090072,48-72,0.017784101007943316,1,Month-to-month_Credit card (automatic),57.27129523571676,4,0
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,1,2,0.19142779877614863,0-6,0.20418722126293531,0,Month-to-month_Mailed check,83.10998337800332,4,2
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,0,6,0.5517329730236641,48-72,0.014064862063448084,1,Two year_Bank transfer (automatic),83.14652662296491,8,1
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,0,8,0.743339127336917,48-72,0.01937306360135355,0,Two year_Electronic check,105.51922874001484,8,1
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,0,10,1.0,6-12,0.10598618556256917,0,Month-to-month_Electronic check,72.3888808456799,2,2
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,0,9,0.8897297784958339,0-6,0.9999999779735689,0,Month-to-month_Mailed check,45.399954600045405,2,3
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,1,6,0.657566387044035,0-6,0.9999999864222677,0,Month-to-month_Electronic check,73.64992635007366,3,2
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,1,1,0.12979924008597063,24-48,0.030727011899658214,1,One year_Mailed check,72.88030082180907,6,2
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,1,6,0.6156005256303357,48-72,0.017439969490160724,0,Month-to-month_Electronic check,81.05727125350415,4,1
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,0,7,0.6644889129797441,48-72,0.014490005758885427,1,Two year_Electronic check,99.36883913958204,6,1
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,0,9,0.8394610113000999,0-6,0.9999999802955669,0,Month-to-month_Mailed check,50.749949250050754,3,3
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,0,6,0.5771545640636426,48-72,0.01839415441409145,0,Two year_Bank transfer (automatic),87.68888726502061,8,1
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,0,6,0.6765958703711775,24-48,0.029538957663946406,1,One year_Mailed check,20.671211494811775,1,3
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,0,8,0.8444478431433584,24-48,0.021808299080425933,0,One year_Bank transfer (automatic),100.57333109837043,7,1
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,0,9,0.8724793006417635,6-12,0.07849244641491217,1,Month-to-month_Electronic check,29.186360983058094,2,3
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,0,6,0.577721988463123,0-6,0.16594667014465467,0,Month-to-month_Bank transfer (automatic),55.9416573430571,4,2
3703-TTEPD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,0,9,0.8535455259704756,12-24,0.04587896655021133,0,Month-to-month_Bank transfer (automatic),67.82856819863962,5,2
2799-TSLAG,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,0,10,0.9226457193732901,48-72,0.014469131557879883,1,Two year_Bank transfer (automatic),26.90076881691125,2,0
0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,1,1,0.10508000066522637,0-6,0.17761633990815678,0,Month-to-month_Electronic check,79.14998680833553,4,2
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,1,6,0.6862538704858197,6-12,0.12709455396903868,0,Month-to-month_Electronic check,83.5499895562513,4,2
2696-NARTR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,1,1,0.1868816350054442,6-12,0.0797300943808582,0,Month-to-month_Electronic check,84.20453779958748,3,2
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,0,7,0.7303951979889302,24-48,0.022496405192730266,1,Two year_Mailed check,25.068604068172,2,0
